# Directed graph (each unordered pair of nodes is saved once): roadNet-PA.txt 
# Pennsylvania road network
# Nodes: 1088092 Edges: 3083796
# FromNodeId	ToNodeId
566220	566071
375877	375817
929678	929682
51059	51058
836490	854943
227629	227631
912825	912652
806	979
591096	591505
1001115	1001114
1024324	1024311
982765	982759
37751	37759
931534	931949
724326	724327
620837	620835
132185	153268
920029	919609
868879	869055
550845	555437
759201	759196
852036	852041
1039315	1039316
105858	105861
971755	971680
169635	171567
62098	62099
578061	578062
1021132	1021131
1033709	1039307
24830	24831
949508	948182
287815	287706
480508	480507
785019	785243
61069	61067
246118	246117
563492	563535
329899	330581
743193	741771
727271	727272
20189	32361
316656	316684
497278	497255
954983	954982
379897	379752
901094	901902
299723	299722
29103	29146
381905	381907
743175	742090
310101	299524
618322	618323
707002	708049
303812	295395
1040316	1040309
548915	549040
699429	699428
610385	610383
1069513	1069516
664561	664556
1025792	1025791
263171	262073
588892	589037
364561	363103
364691	360012
51731	51732
1002862	1002638
556607	556603
863214	863212
877490	877485
525424	525766
359492	361958
344863	322918
576770	576763
552389	552075
75514	75516
67104	65604
176196	176566
835143	835142
249589	249747
555032	555033
233493	233531
83580	82444
190114	190115
418493	418492
911841	911858
680442	680445
413072	410995
7576	7114
934497	934509
375885	375883
415138	415130
519242	519241
102023	101970
930237	930238
100100	100106
861700	861687
318868	318870
497386	497388
123753	123754
641719	641667
727677	727676
319344	319345
230173	230575
830791	830795
740906	740905
31492	31540
129403	129415
475633	475456
813093	813084
189464	189462
180526	180528
646818	646817
562829	562830
545344	545347
923507	923506
934262	934260
85873	85603
344923	344922
385506	385505
398579	398036
878467	878490
930994	930690
402393	402382
378630	378629
1005999	1006213
390523	390516
246993	246994
880203	880208
855159	855179
54932	54933
535458	534210
646681	646683
420401	420402
590695	590808
711450	711446
968334	968330
350549	350483
208796	208798
847129	847138
723884	723882
927162	927151
775595	775591
583751	583971
49636	49637
245532	252760
995124	995995
811684	811528
992527	992391
361508	361512
86669	86657
102927	102922
293294	305503
570680	570684
397035	397036
624378	626483
1057545	1057547
985675	985698
434871	442063
76386	71285
582505	582506
852500	852499
206286	206275
1047410	1049311
113028	112994
477499	477497
916046	916328
425946	425950
87832	88255
360294	360285
427348	427349
853520	853519
843159	843142
438649	438658
446528	446530
533245	533241
735205	735204
491584	498758
88461	88462
873499	873618
428613	428596
403935	403938
334178	334179
390846	390853
172529	172302
239483	239496
408906	413549
324399	324401
743124	747690
987964	987965
334867	334878
1001090	999584
742295	748731
607877	608103
608057	610229
1067016	1067019
697884	697877
206215	206217
110098	108879
901568	901566
186975	186903
40926	40927
233625	233612
1033421	1033739
743176	736189
791877	791875
45491	45807
953349	953584
144451	144459
610233	609558
856804	856835
176535	176357
405227	405228
229278	229279
227420	227423
41696	41695
102888	107392
389658	389659
421998	422000
1032851	1032813
566880	566879
954038	954039
754853	772795
133930	133928
661811	661813
449301	449302
902480	902486
506947	506945
231382	231087
761460	761462
481671	481648
806770	807268
928453	928500
538066	538065
86896	89338
220792	220791
514534	526501
1004468	1004469
993412	993380
1056564	1056586
891922	892066
119377	119374
467905	465664
646607	646332
266777	266779
494292	493901
950437	947672
126182	126175
32868	32869
178603	178359
114165	113975
660027	660021
1076256	1076254
860199	860963
16237	35535
954731	954716
517178	517179
517829	517830
434368	434367
667793	667792
604441	585850
513501	513500
518485	518486
146309	146378
764605	764631
1052326	1052327
983053	983052
217282	217281
654185	654184
326079	340740
142398	142414
868082	868083
207906	207908
688613	688605
369254	369241
530185	530186
821956	821955
272380	282240
526280	514611
918072	918179
375250	375777
612277	612274
436965	436959
378098	380099
302906	308075
209142	208636
890262	890260
135082	127652
544825	544826
32831	33094
75666	61416
5081	2154
198188	198034
809224	809234
203053	203081
918919	918914
662561	662562
103388	103393
269611	269615
379248	379255
398359	397872
408868	408869
623878	623905
832298	832295
140246	140245
463924	463923
790733	790735
914306	914305
941766	941765
521879	521267
143699	143301
394817	394818
669658	669652
86516	86534
658476	658411
597707	597708
652422	652423
307233	307234
636330	636315
1028050	1028049
507994	507979
199839	199847
669966	669965
188343	188344
475332	475333
713425	713005
1077808	1077552
213297	216129
1079911	1079912
1004786	1004962
76882	76880
512793	512779
1049866	1049867
334829	334978
499751	499755
90051	90691
762004	779323
176480	176249
334554	343449
401156	400682
179680	179808
392668	392666
545473	545474
828263	828257
236088	237076
1021236	1020370
414278	414124
352111	352306
860880	860752
420281	420264
779941	779943
518919	518920
1061684	1061699
697306	697301
624904	626880
199254	191970
580247	583311
103352	103350
18434	34496
1072730	1071995
860934	860814
1000067	1000068
413008	413009
1037	1038
258039	257385
275195	275189
1018996	1018995
318281	318280
708976	708974
374203	373935
815319	815320
493520	493518
428333	428329
468714	468715
740437	740431
546454	548242
578682	578681
723912	723911
909910	909908
757176	757175
1042522	1042518
269424	721896
404079	404122
699198	699284
711141	710811
687637	687640
436960	436959
1086493	1086494
1028619	1016465
830223	830239
898328	898327
323021	323020
407994	407990
360239	360240
388997	390272
890298	890526
482290	482294
591652	591641
500985	500984
789029	789433
988619	988621
387959	387962
85404	85405
228642	228643
933868	933866
274102	274113
886660	886644
1034841	1034842
727862	727860
37993	37992
546954	546959
819511	819510
860022	860069
636565	636620
583813	583815
394738	396030
208232	208225
766948	766943
899998	900094
220800	220751
638291	638310
147670	155470
919559	919560
642846	642847
103437	103436
755078	755113
785171	785169
729620	729625
366560	366554
799166	799199
764253	192995
871272	871269
157722	157731
921615	907744
333646	333630
803794	803809
41266	41267
312388	312387
396601	396602
827268	827271
418481	418485
22544	22543
918221	918473
1073962	1073966
631654	631662
598265	598266
598748	598749
296016	296042
7035	7044
259016	259015
1004450	1004655
864004	863995
797605	797598
946257	945938
824548	824550
941324	941345
499282	499280
1062320	1085816
685294	685283
981178	981177
366813	366814
530967	529497
125756	125757
756584	756583
504557	504572
70842	70848
208015	208014
367390	367070
517572	517570
44025	44026
348712	348948
591078	584011
129733	129732
519643	519642
918950	919568
679203	679070
1078021	1078014
587001	586400
201174	201173
1039890	1039889
380286	380288
919706	920134
1050345	1030607
210522	191223
482241	484121
883198	883193
951352	951660
996386	996385
115130	115199
534405	534347
41828	41826
546892	546789
405886	405888
1046684	1046689
927183	927182
159366	159299
1041607	1041608
914354	914361
138104	138105
958042	957502
305514	309648
6564	6601
1073677	1073678
544264	544261
243625	243624
158697	158698
1030956	1030955
494288	494291
390497	390498
899097	899098
874234	875270
906368	906367
572949	572934
856294	858521
571014	578544
1046754	1046755
1077610	1077630
547734	547742
572453	572452
962751	962754
672607	676080
840864	840865
903149	903055
1084193	1084217
974338	974343
785674	785673
276306	276308
1014727	1014800
299743	299744
744162	744163
234161	234162
1080917	1080928
448323	448322
322898	322895
900867	953953
323725	325233
244966	245587
1075414	1075413
2557	2560
934074	936595
456676	456699
611618	612283
378983	381227
29061	29060
104697	104694
908002	908001
643050	642993
739588	749048
769438	769606
11807	11806
880708	880705
278133	278142
950268	944878
731009	731011
641892	641885
89629	89626
456596	456626
724944	724943
547460	547434
1027546	1027499
644166	644165
918262	918260
572741	572742
246210	246196
856827	856861
635999	638161
648729	648715
97375	97336
604270	604269
986226	986229
383253	383031
826024	826025
857166	857084
254147	254144
91387	92773
283610	276646
902069	902092
906627	906629
973669	973671
466173	466172
232524	232526
184194	185571
598727	598728
92685	92701
619089	619087
724078	724077
541987	541988
700011	700248
606606	606608
905153	905155
140388	150942
947953	947950
894207	894307
707163	707164
212029	215883
928648	936436
565657	565477
587433	587432
993823	993824
543100	543098
701471	701472
99689	99783
832849	832848
794252	794272
1010537	1010538
1073727	1072607
772129	772086
836932	836935
774238	774242
191548	191547
910195	909939
592094	592110
612385	611737
328434	328433
736424	736404
137280	137278
771894	771898
798550	798511
450430	450414
425804	425801
104167	104175
363771	363760
514108	514148
1020273	1020272
987565	987564
828937	828741
758296	758285
148673	148677
225443	225263
879411	879410
462808	460922
469580	469582
501259	501262
629330	630082
226337	226350
740633	741406
1038195	1038330
516097	516069
198335	198333
927006	927005
416597	416235
546240	546249
950922	944457
513189	513188
306958	309241
579759	579778
895056	895208
856862	856876
758503	758502
246448	246457
620460	620458
932886	1055068
763841	763870
961268	961266
78506	78505
252494	252509
1019640	1018966
803286	804629
590572	590571
302603	302605
267930	268731
625061	625062
497756	497765
514252	514324
647301	647304
36009	36007
13247	13248
817986	817841
335263	335266
400963	400964
61127	61129
572765	572786
298502	298438
1055121	1055123
955237	955480
492331	492330
434897	441880
916263	916267
835543	835554
848360	848361
712654	709519
855132	855134
683432	683434
520606	520605
522322	522320
459308	459327
385187	385469
73279	73353
16090	14053
166370	166369
1069700	1069703
1073762	1073758
602378	602377
964783	963040
617159	614704
327366	327042
3094	3095
1035141	1035140
984123	984122
237564	237565
436507	441629
849403	849413
906826	906113
495060	495059
633557	633556
403450	403449
867715	860285
261976	261977
13277	13278
1040590	1040600
718528	718525
330053	330480
829184	829220
397361	414268
18252	18080
593395	593392
730380	730425
79688	79690
722801	722800
406406	406407
944330	944328
246850	247133
1009327	1011828
691312	691314
955472	955474
685201	685648
358848	359489
148238	148239
932051	932052
799029	799051
60529	60530
85254	85664
461656	461666
442352	434369
313548	313547
96962	97041
585843	586919
909242	909243
879421	879388
72626	72884
317914	317916
449680	449679
513568	513570
966901	966920
7036	7052
902565	902570
394498	394442
106347	106397
238515	238521
653700	653701
792928	792904
61887	61886
788856	788857
311922	311893
202779	211848
84004	84002
1078360	1078357
782518	782811
530014	529673
576845	576828
798433	798431
682403	682405
580336	580367
952735	952736
965927	965929
622316	622318
659564	659566
779186	779188
218331	218625
304410	304409
30964	30963
227249	227234
534547	534545
747613	747612
69497	69480
427167	427179
519289	519480
773931	773933
600463	600465
665753	665752
709330	710553
490525	490534
508080	508070
327224	327225
1004925	1004924
1037917	1037918
25385	25388
856019	856514
981572	981568
98291	98298
979496	979495
405307	405305
47136	47155
283015	283014
1020276	1019862
828464	828356
595030	595038
985672	985673
166654	166634
935896	935481
344078	324230
977325	968450
1002938	1002939
965416	965412
482261	968782
356723	356722
141479	141480
250828	250834
730277	730276
767284	767266
110585	110578
101556	101557
61868	76786
689766	689767
804168	804166
47656	47654
907922	907915
613014	613018
417553	417561
252739	252738
635807	635821
566530	566526
241795	242154
448200	448196
367063	367067
384661	384836
164355	164356
660568	660913
329890	329891
616219	614816
614207	617550
155174	137688
360823	361016
590634	590428
294139	294138
519206	519197
177193	177194
702009	702008
945471	950666
679859	695560
662067	662030
80020	80022
877059	876451
569212	569148
96612	109611
538030	538145
279483	279471
664371	664370
490585	490561
1007169	1007167
429432	429380
797854	797853
864294	864278
182567	182570
586872	586842
591536	591549
1027818	1027816
151519	151510
405625	405606
238266	238297
570548	570549
752282	752292
685624	685290
966222	370201
583163	583084
800898	800899
382758	393988
814834	814705
786426	786424
963922	963546
453757	453754
13602	13601
78324	78325
249016	249015
294802	294387
93213	93234
410642	410641
653463	653462
497553	497555
127828	150944
453610	453600
581829	581825
1011224	1011227
146081	145636
196801	196796
640964	640965
676814	673363
832340	832328
682701	684160
188106	188112
408493	408472
2284	2274
444808	444809
980025	980026
1003729	1003911
1051939	1037593
701357	701529
48259	48260
39815	39814
804157	804156
569337	569336
588033	588030
13082	13083
31983	31982
47977	48014
883879	883877
659991	659976
1012269	1008611
89125	89118
73967	68340
88087	88086
363824	363816
980871	980872
306720	306716
930847	930846
530271	530270
701529	701357
874789	874979
799625	799624
339843	339861
814444	816438
758352	758328
811328	811315
481350	481353
625384	625351
1020257	1020016
776451	776421
22668	22666
747096	747097
593045	593047
1081939	1081931
588068	588051
136657	136656
659538	666030
419723	419733
417446	417447
472022	472021
961986	961606
84008	84038
1041353	1041346
578312	578274
57863	77254
376770	369560
1026157	1026156
129626	129630
523567	523764
57162	57163
547402	547059
763363	763364
214357	190880
650562	650561
680816	680819
1019024	1019022
852131	852139
624722	624723
326251	326250
932082	931901
578410	571013
497470	497472
1035902	1042298
590443	590445
19629	19632
998906	998905
618266	618178
621486	621471
298780	298781
556227	547537
250398	250570
311015	310705
1005658	1005657
960669	963957
652459	923744
500135	500140
897476	897475
828346	828334
1046087	1046102
993141	993142
228946	231185
291318	291319
297393	297394
220457	220383
556892	556893
920076	918988
714063	714057
1034779	1034780
627336	627335
845079	845768
831097	831096
511824	511820
524869	524925
816183	816182
1028180	1028179
390737	390689
47330	47339
670453	670459
968654	968650
200901	200939
314210	314209
822869	823001
435825	435838
430748	430745
381020	381019
369179	369209
332268	332274
861832	861815
1043309	1043310
932445	932444
337752	337755
370062	382314
921256	921258
638721	638762
586854	586847
552946	552955
421312	421315
3615	3736
884667	884734
200242	200249
786718	788327
878226	878230
297445	297451
1058660	1058658
266491	266493
275843	275862
120891	120787
429729	428814
1030468	1030467
415257	415259
898793	899514
869798	869817
391379	391377
372109	372111
625375	625335
856051	856594
227061	235002
704734	704718
269444	269442
533029	533028
781558	781557
333796	333804
179275	179274
925144	925145
1024785	1024440
722594	722597
368441	368442
856458	856258
568216	568203
231987	231980
885828	885827
41570	49643
88256	87900
216296	193960
990541	990566
838856	838885
35568	35570
371389	371388
23148	23149
412475	412476
508278	508121
662865	662874
86756	86754
993476	990764
321217	321216
747977	747976
983906	983899
490913	491693
527819	530331
121734	121700
70180	70181
922585	922581
110968	110967
862916	862924
930765	930761
916927	916926
884214	883673
320295	320296
352529	352484
311888	311890
373234	373235
1064998	1066053
664277	664244
229441	229443
615684	615686
203131	203129
989930	989967
386973	386016
670908	670748
846363	846355
957540	957858
877417	875361
35009	35007
1024827	1030312
954346	954352
457943	457947
1017366	1017367
830194	830198
67914	67905
10398	10672
770860	770859
781623	781707
115699	116113
686059	686061
840497	840486
820635	820636
885386	887766
241284	241285
900384	900569
382012	371835
1032959	1032960
451201	451180
150125	150126
650938	634517
642293	642273
1071388	1089319
342329	342764
841408	841402
1035461	1035460
806168	806165
784006	784017
589671	589668
464396	464379
702436	702429
253569	253603
769284	778494
391718	391720
552720	552721
429028	428927
736199	736197
488875	491620
469265	469263
591999	592000
881433	883712
885126	885397
378613	378623
426425	426426
393856	393853
201132	201125
872802	872796
160600	168516
423176	423175
467407	465841
1035207	1035212
409146	409148
1080658	1080648
16412	16413
716035	716036
43423	43439
843989	843994
544335	544333
547212	547458
1062435	1061793
281431	281301
727376	727203
540944	541319
376827	376660
361089	360352
458083	457568
797598	797605
917515	917850
506720	505946
558658	558659
469830	469849
325544	325545
73327	73326
576715	576716
601590	602887
812352	810190
841904	832526
1070597	1070596
744611	738048
223997	224898
961408	961409
647958	651636
668299	668300
733229	733208
648526	648525
400673	401140
753212	753109
426683	426684
625945	625837
692083	695342
1051805	1042563
641941	641901
446163	446159
279163	279222
221438	222080
370555	370821
868432	866969
593253	593252
97343	97344
248595	248594
217524	218587
35472	35675
186623	186619
386001	386008
421155	421174
608946	608938
230193	230192
870759	870629
973855	973867
802662	802659
836061	836065
733324	733313
271506	271904
169330	157758
771191	771179
83060	83061
1014757	1014760
769674	769566
437953	437948
262631	262628
922792	926078
171093	171091
670702	670703
966636	966637
4138	4348
684797	684796
639217	639216
386154	386152
1001535	1001525
193669	198731
1039846	1039877
293857	284782
268763	268837
668314	668316
650949	632609
347935	347936
773219	773217
325379	325382
308384	286301
527771	527772
64552	64827
295222	295232
978249	976838
113789	113791
698466	698467
726344	725656
476590	476585
14896	14895
947007	947011
921968	921956
122328	122327
312620	312621
694232	694231
758695	758694
277160	277165
5253	6180
166339	162802
345835	345827
83717	83707
431552	431173
846869	846870
384495	384499
73045	73044
560285	560284
547597	547595
350666	350667
865435	865433
497897	498972
816232	815701
4660	4653
755408	755407
316485	316456
107097	107082
758759	758760
911872	911869
489519	489543
633771	652254
617736	617735
274683	270448
472093	478487
6988	6973
232153	107217
771207	771204
734946	736088
271494	272031
366955	367252
969516	969616
552587	552586
536658	536655
528830	528832
389002	389314
872238	872204
535731	533857
625244	627298
528814	528812
418876	418877
22554	23191
652429	652426
980492	981006
297031	297032
662829	662841
472650	459303
328851	328853
336765	336763
492014	492023
878852	878851
739029	738454
1044802	1044801
960352	960330
842126	842060
203438	203435
422158	422153
1000452	1000123
705604	705933
1046192	1046194
1078548	1078549
49676	49675
922535	922539
698844	698459
502837	502839
134390	134388
801614	801618
1015614	1015623
165146	165144
372515	376226
429619	429607
291237	285363
54125	54123
603214	603230
420486	420485
1033332	1033333
129883	129706
262937	266576
972315	972316
752378	752381
282773	268681
765615	765614
939020	939018
694995	694998
14593	14592
413290	413288
898093	897811
380779	381632
183318	183321
473322	473634
198413	198343
1021680	1021682
103706	103700
441193	441060
54474	54466
703414	703416
399702	399432
182688	182776
820342	826842
551545	551646
819275	818744
600678	600688
690107	690108
358563	358562
236289	236126
774484	774480
1021926	1021925
342258	343285
549431	549429
404493	404394
894615	893910
1075166	1075162
836715	836714
625136	625137
908144	908135
630520	630521
442955	443558
386357	386343
591121	591120
513533	525359
12381	12380
1054680	1054681
530893	531094
535354	534863
65967	65949
39547	39552
763225	778676
932861	932865
231892	231886
965689	965688
350823	350824
307479	307485
777918	777917
287490	287491
1075814	1081658
741672	741674
1038314	1038313
757439	780241
787201	787202
918877	918876
73999	74004
6349	5840
918504	918503
446613	446612
1020426	1020423
227315	227314
781034	781033
105051	105044
441604	441606
770356	770363
637346	637345
888383	886613
1000989	1000988
848824	848828
165494	165504
993750	993392
327338	326866
535936	535941
113467	113465
1058359	657348
700561	700560
61020	61018
652931	652775
884619	884611
219118	219153
634948	634942
394108	394113
327832	327833
114612	114613
167353	167355
677497	677027
326872	327484
874875	875031
525263	525262
243710	243728
728992	728991
260454	259820
865501	865500
814005	814009
343294	327306
399901	399880
406887	406888
488864	488862
322406	322403
657760	657761
40969	41032
28623	28616
392128	392126
300566	300565
171753	171754
987617	987618
1007894	1011442
26844	26845
654898	654552
436787	439446
384593	384594
175863	175862
427284	427297
165269	165270
251129	251135
990258	990306
749763	749762
111987	111993
1081331	1081323
1032519	1032518
981534	981535
385720	385696
186219	187905
105730	105732
1040332	1040331
572760	572764
80673	80534
583064	582644
278913	278916
892247	892229
371440	379802
79538	79377
621755	621756
373775	373150
146627	146625
710378	710200
115993	115995
100517	100516
255978	255977
373401	373403
253343	253527
747413	731656
768364	768368
281653	269801
938922	938921
131566	131567
1029786	1029785
930764	931024
469601	465792
823552	818053
987559	987558
875331	875335
687546	687549
671461	671460
609860	613668
291208	291222
264575	266773
542202	541462
714822	714745
221100	220988
770038	770034
352275	352274
696192	692687
107081	107077
315335	315226
903882	903881
1060546	1060555
480518	480515
151029	150911
1020361	1021062
15873	15872
599809	599812
982312	989459
103327	103339
649181	649180
130015	129070
649553	649548
506563	506564
323316	323005
762337	762339
1057733	1057809
287091	287092
898169	897891
202073	202072
582292	582283
349836	349248
758292	758291
319068	319070
1056550	1056669
595862	595856
361760	361762
1071942	1071951
21075	20104
206339	206334
408005	408015
609368	616886
799280	799139
477708	465863
133186	133191
218546	226898
787521	787522
78839	90193
390461	390471
308291	296732
162453	159030
637722	639049
657374	657251
973387	973399
224729	224255
302711	302710
1013370	1002273
1043905	1043904
422311	422309
424155	424335
489694	489670
103155	103163
883143	883128
914203	914738
402405	411224
804348	804349
418652	418654
513350	513319
158856	158860
762527	762586
135445	135443
525529	525530
899158	899161
194448	194408
416437	420376
484223	484102
929676	929667
179266	178980
1021711	1021709
315806	315805
370935	371192
712947	713381
188824	188834
174108	174210
383532	384018
1253	1021
855444	855445
631347	631339
398463	398462
606378	606379
889052	889847
231356	231224
483823	483829
314838	318381
556020	550065
509094	509095
159925	161668
473363	473362
831240	831235
548900	548901
562029	562030
183427	183428
853070	853081
929743	930490
379623	379624
530863	530861
224865	224240
426742	426788
603515	603510
202331	202329
891409	890843
501320	501309
639838	642916
864971	864964
274500	274501
426089	426041
202312	202351
939988	939987
942338	942336
848658	848652
664601	664600
594342	594341
472039	471379
425453	424966
1030840	1031623
264730	264732
136546	136418
873727	873490
690701	690703
773983	773963
843311	843310
86286	86258
1059293	1059295
628829	628828
794741	794740
559472	559516
447831	447840
43477	43478
710984	711248
305333	305349
93635	93689
1033348	1033350
948926	947282
923559	923701
664452	664453
900835	955510
320582	320210
515191	515900
592156	592129
1057926	1057927
84089	84746
333941	333832
1040796	1040797
384057	383705
466635	466636
300255	300289
40691	40833
491097	491423
732261	732259
715822	715823
991623	989917
1080507	1080496
56046	56047
979620	979619
280147	280146
816836	816834
541672	541696
1054087	1054090
411508	411577
985313	985312
211790	211788
42776	42784
314909	314910
884482	884112
358187	358178
322906	322904
237717	237821
1045570	1045568
343405	325555
497339	493704
792961	792973
101374	101366
331644	331815
947381	947248
447964	447971
363277	363276
480650	480651
14263	14264
742020	742019
78221	78220
501199	504047
420471	420472
472282	472280
130888	137515
32536	32537
767281	767069
781672	781673
141010	141034
212921	201918
765440	765442
560890	561054
954694	954710
787163	787164
393	394
225182	225180
739770	739673
834896	833891
519664	519665
872314	872506
767462	767465
528339	528338
625765	625648
529941	529799
196885	196867
970938	970939
709378	709401
736744	736745
55598	57097
22231	22230
65405	65430
665458	665459
798000	798001
916391	916291
686332	686547
854298	854310
762564	762556
325735	325734
734638	734619
304681	307965
836540	836538
278959	278948
723893	726456
149891	149890
595304	595301
778019	778017
933939	933938
76627	72066
650955	650548
895273	895022
426429	426428
842082	842076
947187	947185
2669	879
96234	96247
626255	623472
953126	953127
91453	91454
21285	21286
99883	100262
230772	230153
255201	255202
377620	377837
653372	653370
394748	394747
154900	131984
246835	246834
295564	286243
117306	116875
836189	836188
367120	367281
1808	1807
639273	639280
723016	723015
57506	57374
153355	148991
1003606	1010944
1044147	1044151
525281	525340
362065	362036
851020	851008
122678	122677
1050452	1050451
278296	278232
143446	143530
300187	415089
381111	378651
935347	935345
399609	399608
261513	261164
698148	698131
99836	99827
741399	739896
885536	885537
318104	317627
409143	409142
459334	459314
742372	742954
659578	659579
315926	316219
1005739	1004902
698128	698124
176963	176978
134022	147766
654944	654942
946357	949848
583261	594115
616383	616286
823134	823135
729569	729576
948134	948276
206541	206476
1020272	1028096
18519	18521
425361	425357
199694	202694
490235	490283
1013458	1005802
1065135	1064675
751679	751677
712958	713125
203799	204178
751820	751819
279528	279530
916926	916919
688293	688350
89642	89641
1069363	1069364
142319	142320
494307	494306
523546	523543
309709	310166
317843	317552
302335	302382
969158	969159
535851	535832
568117	568106
378399	378393
1071635	1071637
176224	183904
116191	116325
29258	29261
649159	649158
999467	998802
783179	782553
795101	795103
266836	266838
561635	561634
372887	372885
149142	149605
514352	514278
164614	164615
833891	833885
1072707	1072706
427191	427192
56177	46722
74609	74645
112056	112045
574303	574337
474960	474698
1081097	1081101
824111	824112
671331	671329
452091	452127
919384	920226
211240	211241
519825	519828
30575	35025
13462	13404
705739	705730
460140	460142
461196	461197
190218	190217
112311	112497
436524	436744
20190	20189
1049673	1049672
966063	966061
297955	297956
359202	358094
505827	505819
234285	234273
973823	973824
690801	690743
186668	186697
752309	752482
65915	65914
854884	850597
458802	458735
639486	639478
719234	719233
983962	983945
1006695	1005696
823233	826702
970852	970849
884780	885421
886330	886329
664703	664707
587258	587259
1065336	1065352
875939	875560
894408	894418
561024	558151
423387	423398
576375	576281
238235	238236
558750	558755
969008	968820
43752	43753
799243	801097
600983	600984
989919	989903
732189	732187
564353	564357
82912	83241
140906	140904
836544	836551
562357	562358
572483	576129
586251	586973
597993	597992
941241	941242
1023777	1023775
616154	616152
857351	857090
305144	305089
918144	918155
983138	983139
613233	613232
316868	316865
673460	673350
1085040	1086922
892045	891807
451889	451917
102186	102177
870629	870617
305354	305353
320588	320819
1043779	1043778
553031	553483
321371	311760
936604	936603
673196	673226
4710	4708
817691	817796
243673	243676
33852	33844
982477	983817
718722	718731
910101	909772
296030	296028
362997	362995
699790	699777
179589	179592
237075	237074
1052498	1037190
256794	256817
497211	497206
433384	433390
902811	902914
564995	565066
456048	456053
48618	48619
735369	748426
1055197	1055199
166566	166550
38191	38197
1062916	1062914
174530	174529
143611	143595
910844	910841
556501	546241
558539	558540
873466	873474
387581	387589
826934	822690
187727	187726
629958	620653
765861	765867
228505	228234
1009049	1012523
845219	845237
399939	399940
371230	371221
391716	391724
45040	45042
867575	856975
888367	886466
22221	22408
973737	972807
844482	844685
937236	937235
135050	135026
211026	217003
245039	245613
485	5909
554423	555166
991999	991983
116243	116270
732354	732350
693986	684085
169295	161261
892773	892804
639265	639292
1083810	1083799
1029278	1029277
990855	990851
660965	660964
820043	820042
1083100	1082369
223411	228070
333898	333899
517131	527475
360128	360125
500052	500053
10390	6254
887942	887938
122548	122588
722148	722150
268624	268717
315258	315257
355843	355823
93863	93862
389163	386450
304406	304383
821072	821367
162504	162503
399146	399145
1080564	1061366
718606	720266
202504	202498
863797	863009
627000	624232
743842	744397
467077	467076
1000746	1000733
367638	367628
128396	128394
776035	776033
831802	843968
63940	63775
646308	646307
344954	330694
402969	402952
148581	148640
110469	110464
677092	664063
51072	51073
236394	236391
991310	991312
592891	592884
25848	27904
986307	986306
1015833	1015494
673924	673921
1035924	1035925
561024	561023
298984	298582
911680	911681
563319	563320
18415	18411
8689	8611
13693	13692
557553	562709
194602	194603
261957	262788
268601	268724
255705	255724
1075725	1069721
852520	852506
628502	628208
567462	567465
313344	311851
988950	988934
858614	859004
346779	346517
259321	259331
452884	452896
268703	268706
616674	616678
623011	623019
358626	358628
512508	512507
837621	837622
848183	848182
297335	297342
786717	786716
266169	266170
813141	812596
267876	268966
562221	562220
592150	592155
642228	642224
176966	176979
726483	726482
44566	44159
336496	336493
840248	840224
301084	301083
625977	630839
713167	713170
1014508	1012627
82891	82909
724406	724407
241748	241742
913056	913055
750752	750750
445997	445806
650685	650640
1068507	1068976
527873	527874
241110	241111
39189	39188
891866	891861
631524	631523
36728	36727
28307	28306
74274	76235
532572	532571
519761	519760
127045	126543
1069307	1069149
366651	366658
733174	733172
928102	928091
628140	628264
829883	829875
1005520	1005202
17446	17511
881506	881429
767314	750768
390944	390945
19596	19591
948713	944388
126820	153650
520855	520856
714524	714810
397772	397759
621835	621836
695180	695179
324399	324398
672390	672482
366778	372139
89932	89933
856995	865347
605318	598900
323491	323156
920591	907542
880500	879437
2129	2313
100580	100579
602011	602071
952905	952392
669172	669092
508350	508129
608175	608174
223003	222706
278026	281505
879521	879543
887386	886520
575254	575255
220952	223324
1002417	1011969
412192	412193
368159	382074
535985	536007
263274	263273
25223	25224
1026058	1026059
811760	811782
274990	281920
7677	8488
13289	13320
213120	213119
994090	994083
484920	484921
515963	515964
344116	329535
810614	811983
129845	143347
799160	793221
151208	132209
820254	820255
58388	58386
640784	640785
401605	401224
186387	186383
987994	987995
533071	533088
634464	639197
621049	620478
224298	224302
324420	325326
629919	620616
231329	225715
80715	80667
1075608	1075601
284549	284548
806549	805910
108450	108762
269031	269033
471939	471940
240737	237057
961088	959772
12790	12791
551027	551154
106127	106126
357675	357434
395974	390623
900931	900923
198335	198338
967278	967125
41648	41647
263990	264135
893687	894283
165670	171183
2101	2487
793136	793146
61167	61166
365882	356065
804359	804358
284030	276033
817648	817647
702775	702773
277685	277648
984579	984589
126697	126700
973277	974077
763542	763520
565616	565615
183008	177185
479084	479086
547291	547261
668815	668796
504629	505504
1056204	1056205
729824	729825
84537	93026
996063	996064
428509	428510
203219	203215
810953	810982
848590	848589
1058340	1058341
835127	835129
947846	947995
197605	197615
53432	53349
669029	669108
250747	251037
1859	1857
305357	309741
441158	441033
351607	351606
272511	272512
754019	754020
592788	592780
210787	196577
61422	76405
345714	351422
208410	208387
473526	474369
724127	724126
746826	736096
885969	887510
822667	822684
922769	922770
297296	297295
288673	288726
654478	654477
473503	473499
934469	934482
945016	944998
990786	990787
242973	242981
822225	822224
47268	47246
1077864	1077880
827334	827333
542130	542136
397714	397468
555705	554305
362739	362744
298877	298871
1009171	1009173
132481	132460
428971	428970
245373	245338
